load #,carrier,subcarrier,lane,shipper accounts,origin scheduled depart,origin actual arrival,dest scheduled arrival,dest actual arrival,dest finish unload,trailer id,canceled load,trailer ready time,origin late hours,equipment type,pallet count,unit count
115BPR89J,AMQMP,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-24 06:00:00,2026-08-24 05:39:34,2026-08-24 13:41:00,,,AZNG-SV2700469,False,2026-08-24 06:00:00,-0.1,FIFTY_THREE_FOOT_TRUCK,,344
1111CRWL9,ASOLQ,AZNG,CVG2->RRPR,TransfersOutsideServices,2026-08-24 05:29:00,2026-08-24 04:03:02,2026-08-24 06:11:00,,,AZNG-GV2500925,False,2026-08-24 05:29:00,-0.93,FIFTY_THREE_FOOT_TRUCK,,583
11439QKKY,AQWXR,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-24 04:30:00,2026-08-24 02:46:30,2026-08-24 11:16:00,,,AZNG-SV2202135,False,2026-08-24 04:30:00,-1.23,FIFTY_THREE_FOOT_TRUCK,,612
114XS7TR3,HHFC,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-24 03:31:00,2026-08-24 02:48:59,2026-08-24 10:19:00,,,AZNG-SV2604151,False,2026-08-24 03:31:00,-0.22,FIFTY_THREE_FOOT_TRUCK,,634
111ZRMNMJ,AGQTG,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-24 03:31:00,2026-08-24 00:03:16,2026-08-24 10:19:00,,,AZNG-HV2500917,False,2026-08-24 03:31:00,-2.97,FIFTY_THREE_FOOT_TRUCK,,505
1164H6LSZ,ALQIY,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-24 02:00:00,2026-08-23 09:06:59,2026-08-25 11:38:00,,,AZNG-V505809,False,2026-08-24 02:00:00,-16.4,FIFTY_THREE_FOOT_TRUCK,,655
113DJP3N5,HUBG,HGIU,SDF6->RTPX,TransfersOutsideServices,2026-08-24 01:00:00,2026-08-24 06:53:08,2026-08-28 01:00:00,,,HGIU-524483,False,2026-08-24 01:00:00,6.38,FIFTY_THREE_FOOT_CONTAINER,,343
112N7ZWTN,ADJZT,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-23 23:30:00,2026-08-23 20:44:48,2026-08-24 08:23:00,,,AZNG-GV2501545,False,2026-08-23 23:30:00,-2.27,FIFTY_THREE_FOOT_TRUCK,,609
116TFJH3J,AYMJR,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-23 23:30:00,2026-08-23 22:30:03,2026-08-25 19:38:00,,,AZNG-V567170,False,2026-08-23 23:30:00,-0.5,FIFTY_THREE_FOOT_TRUCK,,701
113G5RVYL,SAGA,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-23 23:30:00,2026-08-23 23:03:10,2026-08-24 06:16:00,,,AZNG-V524662,False,2026-08-23 23:30:00,0.05,FIFTY_THREE_FOOT_TRUCK,,630
115RMK1TM,AJZYZ,AJZYZ,CVG2->RPNC,TransfersOutsideServices,2026-08-23 23:00:00,,2026-08-24 07:53:00,,,AZNG-HV2202612,True,2026-08-23 23:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
1125NLZ49,AOISC,AZNG,TEN1->RTPX,TransfersOutsideServices,2026-08-23 14:30:00,2026-08-23 12:50:17,2026-08-25 15:02:00,,,AZNG-HV2506018,False,2026-08-23 14:30:00,-1.17,FIFTY_THREE_FOOT_TRUCK,,680
1148LZX6V,AGHIG,AZNG,111RCSV7S_ITR->CLT9,TransfersOutsideServices,2026-08-23 12:57:00,,2026-08-23 15:54:00,,,,True,2026-08-23 12:57:00,,FIFTY_THREE_FOOT_TRUCK,,0
11538YTTM,AAMZO,AZNG,SDF9->LNRM,TransfersOutsideServices,2026-08-23 05:37:00,2026-08-23 03:29:44,2026-08-23 08:19:00,,,AZNG-V569990,False,2026-08-23 05:37:00,-1.63,FIFTY_THREE_FOOT_TRUCK,,9589
1116VDSQ9,AVFZT,AZNG,CVG2->RGLD->RTPX,TransfersOutsideServices,2026-08-22 22:00:00,2026-08-22 20:15:26,2026-08-24 15:15:00,,,AZNG-V573031,False,2026-08-22 22:00:00,-0.75,FIFTY_THREE_FOOT_TRUCK,,1804
116VQZXXT,AUZKF,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-22 20:26:00,2026-08-22 19:54:10,2026-08-24 04:06:00,,,AZNG-SV2604330,False,2026-08-22 20:26:00,-0.28,FIFTY_THREE_FOOT_TRUCK,,700
1113L4JXY,AZNG,,PHX6->RTPX,TransfersOutsideServices,2026-08-22 13:00:00,,2026-08-24 12:00:00,,,,True,2026-08-22 13:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
112NLMPQ6,NCSL,AZNG,LEX1->LNRM,TransfersOutsideServices,2026-08-22 12:15:00,2026-08-24 17:00:45,2026-08-22 15:15:00,,,OTHER-DUMMY,False,2026-08-22 12:15:00,53.25,FIFTY_THREE_FOOT_TRUCK,,124
116LFSGNB,RLB1,____,RRPR->CHA1,TransfersOutsideServices,2026-08-22 10:00:00,,2026-08-22 19:00:00,,,,False,2026-08-22 10:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
111FT356M,ABQBA,AZNG,TEN1->RPNC,TransfersOutsideServices,2026-08-22 06:20:00,2026-08-22 01:17:16,2026-08-23 03:50:00,,,AZNG-V524014,False,2026-08-22 06:20:00,-4.55,FIFTY_THREE_FOOT_TRUCK,,1200
115NN9N9B,HUBG,HGIU,SDF6->RTPX,TransfersOutsideServices,2026-08-22 04:45:00,,2026-08-26 04:45:00,,,HGIU-524483,True,2026-08-22 04:45:00,,FIFTY_THREE_FOOT_CONTAINER,,0
113MC6HH8,AEGWF,AZNG,EWR7->LEX1->LEX2->RTPX,TransfersOutsideServices,2026-08-22 02:00:00,2026-08-22 00:13:57,2026-08-24 13:30:00,,,AZNG-HV2700643,False,2026-08-22 02:00:00,-1.28,FIFTY_THREE_FOOT_TRUCK,,2220
111LRZM24,AVFZT,AZNG,RTPX->LAS2,TransfersOutsideServices,2026-08-21 21:40:00,,2026-08-23 17:50:00,,,,True,2026-08-21 21:40:00,,FIFTY_THREE_FOOT_TRUCK,,0
115QZV6PC,AFJCA,AZNG,IAH4->RIMG,TransfersOutsideServices,2026-08-21 17:00:00,2026-08-21 15:49:25,2026-08-21 18:00:00,,,AZNG-V568319,False,2026-08-21 17:00:00,-0.18,FIFTY_THREE_FOOT_TRUCK,,0
112JKLX19,AISQK,AZNG,RIMG->FTW6,TransfersOutsideServices,2026-08-21 16:59:00,2026-08-21 13:12:00,2026-08-21 17:59:00,,,AZNG-W36754,True,2026-08-21 16:59:00,-3.77,FIFTY_THREE_FOOT_TRUCK,,0
114H2YP9X,TOMY,AZNG,LEX1->LNRM,TransfersOutsideServices,2026-08-21 15:45:00,2026-08-21 15:25:40,2026-08-21 18:21:00,,,AZNG-HV2203687,False,2026-08-21 15:45:00,-0.08,FIFTY_THREE_FOOT_TRUCK,,6227
115PP4GK3,ARMIV,AZNG,RTPX->TUS1,TransfersOutsideServices,2026-08-21 15:28:00,2026-08-21 14:30:07,2026-08-22 19:13:00,,,AZNG-HV2202105,True,2026-08-21 15:28:00,0.28,FIFTY_THREE_FOOT_TRUCK,,0
113J3MF8F,LDDL,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-21 14:00:00,2026-08-21 12:43:26,2026-08-21 15:58:00,,,AZNG-HV2502766,False,2026-08-21 14:00:00,-0.78,FIFTY_THREE_FOOT_TRUCK,,0
114S3ZYQG,AQIWK,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-21 14:00:00,2026-08-21 13:13:57,2026-08-22 14:17:00,2026-08-22 09:57:12,,AZNG-SV2600862,False,2026-08-21 14:00:00,1.22,FIFTY_THREE_FOOT_TRUCK,,0
115WZM92G,AXJSU,AZNG,RIVA->YVR3,TransfersOutsideServices,2026-08-21 13:16:00,2026-08-21 11:34:16,2026-08-21 14:32:00,2026-08-21 13:54:02,2026-08-22 08:03:12,AZNG-DV2400025,False,2026-08-21 13:16:00,-1.68,FIFTY_THREE_FOOT_TRUCK,,0
1152GCDZF,SQKF,AZNG,RGLD->BNA2,TransfersOutsideServices,2026-08-21 13:00:00,2026-08-21 12:55:21,2026-08-21 14:20:00,2026-08-21 14:43:54,2026-08-27 01:41:48,AZNG-HV2604243,False,2026-08-21 13:00:00,0.42,FIFTY_THREE_FOOT_TRUCK,,0
116SLLKJC,AYNWI,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-21 13:00:00,2026-08-21 11:11:12,2026-08-21 14:47:00,,,AZNG-V511865,True,2026-08-21 13:00:00,0.18,FIFTY_THREE_FOOT_TRUCK,,0
111TQ1T12,AABIY,AZNG,RGLD->MQY1,TransfersOutsideServices,2026-08-21 13:00:00,2026-08-21 11:35:08,2026-08-21 14:08:00,,,AZNG-HV2604016,True,2026-08-21 13:00:00,-0.92,FIFTY_THREE_FOOT_TRUCK,,0
116K76Y8M,ABEBK,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-21 11:18:00,,2026-08-21 11:57:00,,,,True,2026-08-21 11:18:00,,FIFTY_THREE_FOOT_TRUCK,,0
1167X4S74,AWYAV,AZNG,RRPR->CMH3,TransfersOutsideServices,2026-08-21 11:00:00,2026-08-20 21:31:16,2026-08-21 12:53:00,2026-08-21 11:31:38,,AZNG-V500092,False,2026-08-21 11:00:00,-12.98,FIFTY_THREE_FOOT_TRUCK,,0
116R4PMH5,AZNG,AZNG,RIMG->FTW6,TransfersOutsideServices,2026-08-21 11:00:00,,2026-08-21 12:00:00,,,,True,2026-08-21 11:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
114CH89WL,ARNUS,AZNG,RRPR->CMH4,TransfersOutsideServices,2026-08-21 11:00:00,2026-08-21 10:03:22,2026-08-21 13:53:00,2026-08-21 13:16:54,2026-08-23 10:55:30,AZNG-V512405,False,2026-08-21 11:00:00,-0.45,FIFTY_THREE_FOOT_TRUCK,,0
112ZS9G56,AZWKX,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-21 11:00:00,2026-08-21 10:08:51,2026-08-21 18:41:00,,,AZNG-PTLZ262140,False,2026-08-21 11:00:00,-0.62,FIFTY_THREE_FOOT_TRUCK,,375
111VPRBJ5,AXJSU,AZNG,YVR3->RIVA,TransfersOutsideServices,2026-08-21 11:00:00,2026-08-21 10:41:05,2026-08-21 12:15:00,,,AZNG-DV2400025,False,2026-08-21 11:00:00,-0.07,FIFTY_THREE_FOOT_TRUCK,,790
113RPG7DX,AXOAX,_____,RARC->AGS1,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 08:06:10,2026-08-21 11:18:00,2026-08-21 09:39:50,2026-08-21 11:07:43,,False,2026-08-21 10:00:00,-1.4,TWENTY_SIX_FOOT_BOX_TRUCK,,0
1114FTCDM,ANOSN,AZNG,RNRM->CVG2,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 08:47:20,2026-08-21 11:00:00,2026-08-21 09:23:19,,AZNG-V570457,False,2026-08-21 10:00:00,-0.22,FIFTY_THREE_FOOT_TRUCK,,0
1139WVFCK,AOAEU,AZNG,RTPX->TUS1,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 08:45:49,2026-08-23 02:33:00,2026-08-22 14:04:59,,AZNG-GV2200952,False,2026-08-21 10:00:00,0.75,FIFTY_THREE_FOOT_TRUCK,,0
112985R21,TOMY,AZNG,RPNV->LAS7,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 07:35:05,2026-08-21 10:52:00,2026-08-21 10:03:21,2026-08-21 18:28:00,AZNG-HV2503514,False,2026-08-21 10:00:00,-1.92,FIFTY_THREE_FOOT_TRUCK,,0
116NRJH8K,TXRM,AZNG,YYZ1->RITO,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 08:00:41,2026-08-21 10:49:00,,,AZNG-DV2400050,False,2026-08-21 10:00:00,-1.75,FIFTY_THREE_FOOT_TRUCK,,892
112F1XVQW,AFTSE,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 07:16:21,2026-08-21 11:07:00,2026-08-21 11:34:16,2026-08-23 09:09:39,AZNG-W29129,False,2026-08-21 10:00:00,-2.23,FIFTY_THREE_FOOT_TRUCK,,0
113SSMZVL,AKMEK,AZNG,RTPX->LAS2,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 09:03:08,2026-08-23 03:00:00,2026-08-23 03:27:28,2026-08-23 07:26:46,OTHR-H2605,False,2026-08-21 10:00:00,0.05,FIFTY_THREE_FOOT_TRUCK,,0
1122CF62T,ACUFO,AZNG,CVG2->LNRM,TransfersOutsideServices,2026-08-21 10:00:00,,2026-08-21 10:52:00,,,AZNG-HV2200299,True,2026-08-21 10:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
1139B1K8N,AAUOJ,AZNG,RTPX->TUS1,TransfersOutsideServices,2026-08-21 10:00:00,2026-08-21 08:15:24,2026-08-22 14:00:00,,,,True,2026-08-21 10:00:00,-0.75,FIFTY_THREE_FOOT_TRUCK,,0
113KTZJNW,VMBN,AZNG,RITO->YYZ1,TransfersOutsideServices,2026-08-21 09:30:00,2026-08-21 08:14:06,2026-08-21 10:21:00,2026-08-21 09:47:13,2026-08-27 17:27:59,AZNG-DV2300693,False,2026-08-21 09:30:00,-0.27,FIFTY_THREE_FOOT_TRUCK,,0
1136PMF16,AMXYI,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-21 09:00:00,2026-08-21 06:50:10,2026-08-21 13:00:00,2026-08-21 12:41:30,2026-08-22 16:29:03,AZNG-V505732,False,2026-08-21 09:00:00,-1.67,FIFTY_THREE_FOOT_TRUCK,,0
11517Y3T8,AUUOK,AZNG,RARC->MGE3,TransfersOutsideServices,2026-08-21 09:00:00,2026-08-21 07:59:42,2026-08-21 11:32:00,2026-08-21 11:28:19,2026-08-25 02:30:28,AZNG-HV2604593,False,2026-08-21 09:00:00,-0.52,FIFTY_THREE_FOOT_TRUCK,,0
1136B7WXK,DODV,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-21 09:00:00,2026-08-21 08:02:57,2026-08-21 10:07:00,2026-08-21 10:11:54,2026-08-21 12:04:26,AZNG-WV2200030,False,2026-08-21 09:00:00,-0.47,FIFTY_THREE_FOOT_TRUCK,,0
116G2YT1L,AZNG,AZNG,RIVA->YVR3,TransfersOutsideServices,2026-08-21 09:00:00,,2026-08-21 10:17:00,,,,True,2026-08-21 09:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
116PWW2P8,AJGUO,AZNG,RITO->YYZ9,TransfersOutsideServices,2026-08-21 08:00:00,2026-08-21 06:35:53,2026-08-21 09:25:00,2026-08-21 09:10:52,,AZNG-SVC260100,False,2026-08-21 08:00:00,-0.42,FIFTY_THREE_FOOT_TRUCK,,0
1145BF617,ARAZO,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-21 08:00:00,2026-08-21 07:04:02,2026-08-21 12:00:00,2026-08-21 12:38:22,2026-08-22 00:16:59,AZNG-HV2408021,False,2026-08-21 08:00:00,-0.43,FIFTY_THREE_FOOT_TRUCK,,0
11229RYGV,AZNG,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-21 08:00:00,,2026-08-21 08:39:00,,,,True,2026-08-21 08:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
1125W6BR6,AMCXB,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-21 08:00:00,2026-08-21 05:12:00,2026-08-21 08:39:00,2026-08-21 06:34:03,2026-08-25 01:21:05,AZNG-HV2407593,False,2026-08-21 08:00:00,-2.3,FIFTY_THREE_FOOT_TRUCK,,0
11142KD5F,ARNYF,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-21 08:00:00,2026-08-21 07:34:04,2026-08-21 15:41:00,,,AZNG-V563344,False,2026-08-21 08:00:00,-0.18,FIFTY_THREE_FOOT_TRUCK,,466
1118VTB87,AQMCF,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-21 07:00:00,2026-08-21 05:58:33,2026-08-21 11:00:00,2026-08-21 11:56:07,2026-08-22 16:52:28,AZNG-SV2603051,False,2026-08-21 07:00:00,-0.53,FIFTY_THREE_FOOT_TRUCK,,0
116NYC76M,AWMJQ,AZNG,SDF6->RARC,TransfersOutsideServices,2026-08-21 06:29:00,2026-08-21 05:27:49,2026-08-21 17:56:00,,,AZNG-V512308,False,2026-08-21 06:29:00,-0.53,FIFTY_THREE_FOOT_TRUCK,,53
1127YS47Z,ANXHP,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-21 04:30:00,2026-08-21 03:23:59,2026-08-21 11:16:00,,,AZNG-HV2604853,False,2026-08-21 04:30:00,-0.62,FIFTY_THREE_FOOT_TRUCK,,633
112YT9LVR,ARWVB,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-21 04:16:00,2026-08-21 03:20:00,2026-08-21 14:27:00,,,AZNG-V500780,False,2026-08-21 04:16:00,-0.68,FIFTY_THREE_FOOT_TRUCK,,395
116QKYPS4,ABXCN,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-21 02:00:00,2026-08-21 00:54:48,2026-08-21 10:53:00,,,AZNG-OV230497,False,2026-08-21 02:00:00,-0.6,FIFTY_THREE_FOOT_TRUCK,,728
111DVKZRX,ALTLQ,AZNG,TEN1->RPNC,TransfersOutsideServices,2026-08-20 23:15:00,2026-08-19 21:31:11,2026-08-21 23:15:00,,,AZNG-V569079,False,2026-08-20 23:15:00,-1.23,FIFTY_THREE_FOOT_TRUCK,,1105
114CXJ5BL,AQUKU,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-20 19:30:00,2026-08-20 17:17:12,2026-08-21 05:50:00,,,AZNG-SV2603811,False,2026-08-20 19:30:00,-1.97,FIFTY_THREE_FOOT_TRUCK,,680
112NM3N6D,AATMU,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-20 18:00:00,2026-08-20 16:42:39,2026-08-20 19:47:00,,,AZNG-V512174,False,2026-08-20 18:00:00,-0.8,FIFTY_THREE_FOOT_TRUCK,,0
11156JWS5,ATPDI,AZNG,SDF9->RPNC,TransfersOutsideServices,2026-08-20 17:00:00,2026-08-20 16:05:15,2026-08-21 08:00:00,,,AZNG-V525152,False,2026-08-20 17:00:00,-0.67,FIFTY_THREE_FOOT_TRUCK,,295
1168PLQLQ,AZPTJ,AZNG,TEN1->RPNC,TransfersOutsideServices,2026-08-20 14:15:00,2026-08-20 13:10:15,2026-08-21 14:15:00,,,AZNG-HV2500114,False,2026-08-20 14:15:00,-0.58,FIFTY_THREE_FOOT_TRUCK,,1101
113LZGV5M,APTUS,AZNG,HOU3->RARC,TransfersOutsideServices,2026-08-20 14:15:00,2026-08-20 12:29:25,2026-08-22 10:15:00,,,AZNG-V561724,False,2026-08-20 14:15:00,-1.27,FIFTY_THREE_FOOT_TRUCK,,1272
111FM35B3,AMRYH,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-20 14:00:00,2026-08-20 08:01:22,2026-08-20 15:58:00,2026-08-20 14:18:20,2026-08-21 23:43:45,AZNG-HV2602448,False,2026-08-20 14:00:00,-3.98,FIFTY_THREE_FOOT_TRUCK,,0
112ZGGVP4,ABYSO,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-20 14:00:00,2026-08-20 12:04:05,2026-08-21 14:17:00,,,AZNG-W22934,True,2026-08-20 14:00:00,0.07,FIFTY_THREE_FOOT_TRUCK,,0
112YKJ3WQ,AZIM,AZNU,CVG2->RGLD->RTPX,TransfersOutsideServices,2026-08-20 13:30:00,,2026-08-21 17:30:00,,,AZNU-206232,False,2026-08-20 13:30:00,,FIFTY_THREE_FOOT_CONTAINER,,0
112TYRRTJ,AFUMR,AZNG,LEX1->LNRM,TransfersOutsideServices,2026-08-20 13:30:00,2026-08-20 12:33:56,2026-08-20 16:30:00,,,AZNG-W89970,False,2026-08-20 13:30:00,-0.45,FIFTY_THREE_FOOT_TRUCK,,7403
114XD1JGD,AYABB,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-20 13:00:00,2026-08-20 07:01:27,2026-08-21 13:17:00,2026-08-21 00:35:35,2026-08-23 22:49:08,AZNG-GV2500574,False,2026-08-20 13:00:00,-3.98,FIFTY_THREE_FOOT_TRUCK,,0
111LK2YV5,LDDL,AZNG,DAL2->RIMG,TransfersOutsideServices,2026-08-20 13:00:00,2026-08-20 12:18:39,2026-08-20 13:56:00,,,,True,2026-08-20 13:00:00,-0.45,FIFTY_THREE_FOOT_TRUCK,,0
1169XLJ5H,AHGZH,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-20 12:00:00,2026-08-19 08:55:30,2026-08-21 12:17:00,,,AZNG-HV2303584,True,2026-08-20 12:00:00,-25.08,FIFTY_THREE_FOOT_TRUCK,,0
114ZM7697,ADVHH,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-20 11:30:00,2026-08-20 11:36:56,2026-08-20 21:41:00,,,AZNG-HV2201247,False,2026-08-20 11:30:00,0.35,FIFTY_THREE_FOOT_TRUCK,,453
115SBXPV6,ANPF,AZNG,RIMG->FTW6,TransfersOutsideServices,2026-08-20 11:00:00,2026-08-20 12:40:20,2026-08-20 12:00:00,,,AZNG-HV2300927,True,2026-08-20 11:00:00,2.17,FIFTY_THREE_FOOT_TRUCK,,0
112R3WLQ6,AZNG,AZNG,PHX6->TUS1->RTPX,TransfersOutsideServices,2026-08-20 10:50:00,,2026-08-21 18:30:00,,,,True,2026-08-20 10:50:00,,FIFTY_THREE_FOOT_TRUCK,,0
116F38L9Q,TOMY,AZNG,CVG2->LNRM,TransfersOutsideServices,2026-08-20 10:00:00,2026-08-20 08:06:23,2026-08-20 10:52:00,,,AZNG-HV2304494,False,2026-08-20 10:00:00,-1.4,FIFTY_THREE_FOOT_TRUCK,,1645
116HQ9LNG,AMEGI,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-20 10:00:00,,2026-08-20 11:07:00,,,,True,2026-08-20 10:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
11375ZYRR,AVDCV,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-20 10:00:00,2026-08-20 10:46:06,2026-08-20 17:41:00,,,AZNG-HV2203207,False,2026-08-20 10:00:00,1.02,FIFTY_THREE_FOOT_TRUCK,,395
114WZH2XS,NCSL,AZNG,RRPR->CMH3,TransfersOutsideServices,2026-08-20 09:30:00,,2026-08-20 11:19:00,,,,False,2026-08-20 09:30:00,,FIFTY_THREE_FOOT_TRUCK,,0
115FX6JT4,AISQK,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-20 09:17:00,2026-08-20 08:54:03,2026-08-21 16:57:00,,,AZNG-W36754,False,2026-08-20 09:17:00,-0.13,FIFTY_THREE_FOOT_TRUCK,,664
1126X1SCD,ATZBK,AZNG,RIVA->YYC1,TransfersOutsideServices,2026-08-20 09:00:00,2026-08-20 08:14:47,2026-08-21 12:33:00,2026-08-20 23:10:39,2026-08-21 10:44:02,ATZBK-ST106,False,2026-08-20 09:00:00,-0.27,FIFTY_THREE_FOOT_TRUCK,,0
1147X5RK4,ARVYO,AZNG,RARC->MGE3,TransfersOutsideServices,2026-08-20 09:00:00,2026-08-20 07:40:50,2026-08-20 11:32:00,2026-08-20 11:15:00,2026-08-25 20:26:56,AZNG-HV2306275,False,2026-08-20 09:00:00,-0.83,FIFTY_THREE_FOOT_TRUCK,,0
115PX4GKW,NCSL,AZNG,RRPR->CMH3,TransfersOutsideServices,2026-08-20 09:00:00,,2026-08-20 10:49:00,,,,False,2026-08-20 09:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
114JNF9RX,AEIEY,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-20 09:00:00,,2026-08-20 10:07:00,,,,True,2026-08-20 09:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
111562YRR,AMDVN,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-20 09:00:00,2026-08-20 08:44:57,2026-08-20 13:00:00,2026-08-20 13:28:59,2026-08-21 14:35:32,AZNG-HV2300801,False,2026-08-20 09:00:00,0.23,FIFTY_THREE_FOOT_TRUCK,,0
115YX2DDR,AOENM,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-20 08:00:00,2026-08-20 06:26:15,2026-08-20 12:00:00,2026-08-20 11:21:50,2026-08-21 20:01:54,AZNG-GV2201323,False,2026-08-20 08:00:00,-1.07,FIFTY_THREE_FOOT_TRUCK,,0
115VHG32H,AEJCL,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-20 08:00:00,2026-08-20 06:39:15,2026-08-20 08:39:00,2026-08-20 07:28:26,2026-08-26 23:41:11,AMZG-HV2202582,False,2026-08-20 08:00:00,-0.85,FIFTY_THREE_FOOT_TRUCK,,0
1124R3P6D,TOMY,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-20 08:00:00,2026-08-20 06:54:52,2026-08-20 08:39:00,,,AZNG-HV2307045,True,2026-08-20 08:00:00,-0.6,FIFTY_THREE_FOOT_TRUCK,,0
111ZB222T,GRWI,AZNG,RITO->YYZ9,TransfersOutsideServices,2026-08-20 08:00:00,2026-08-20 05:51:48,2026-08-20 09:25:00,2026-08-20 09:59:50,,AZNG-DV2400532,False,2026-08-20 08:00:00,-1.15,FIFTY_THREE_FOOT_TRUCK,,0
1119622MH,AERMT,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-20 07:30:00,2026-08-20 05:27:51,2026-08-20 09:21:00,,,AZNG-WV2200239,True,2026-08-20 07:30:00,-1.55,FIFTY_THREE_FOOT_TRUCK,,0
112PVJLGM,APOIN,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-20 07:00:00,2026-08-20 05:53:03,2026-08-20 11:00:00,2026-08-20 12:16:39,2026-08-21 10:06:07,AZNG-234301,False,2026-08-20 07:00:00,-0.62,FIFTY_THREE_FOOT_TRUCK,,0
1135NTL82,ADVHH,AZNG,CLT6->RPNC,TransfersOutsideServices,2026-08-20 06:00:00,2026-08-20 05:31:48,2026-08-20 11:15:00,,,AZNG-WV2500567,False,2026-08-20 06:00:00,0.02,FIFTY_THREE_FOOT_TRUCK,,159
116S35L6P,AYVGD,AZNG,LUK7->RPNC,TransfersOutsideServices,2026-08-20 06:00:00,2026-08-20 05:10:10,2026-08-20 15:00:00,,,AZNG-V513011,False,2026-08-20 06:00:00,-0.58,FIFTY_THREE_FOOT_TRUCK,,474
1147DGRVJ,AQOLO,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-20 05:00:00,2026-08-20 04:13:46,2026-08-20 12:41:00,,,AZNG-HV2701205,False,2026-08-20 05:00:00,-0.53,FIFTY_THREE_FOOT_TRUCK,,391
1127FSF5Q,AFZTK,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-20 01:00:00,2026-08-20 00:58:15,2026-08-20 09:53:00,,,AZNG-V504788,False,2026-08-20 01:00:00,0.22,FIFTY_THREE_FOOT_TRUCK,,732
115PWJ6R7,AZNG,AZNG,PHX6->TUS1->RTPX,TransfersOutsideServices,2026-08-19 23:30:00,,2026-08-21 13:00:00,,,,True,2026-08-19 23:30:00,,FIFTY_THREE_FOOT_TRUCK,,0
114JL8N9C,AAKLO,AZNG,LEX2->LNRM,TransfersOutsideServices,2026-08-19 23:00:00,2026-08-19 21:57:58,2026-08-20 01:08:00,,,AZNG-SV2700537,False,2026-08-19 23:00:00,-0.55,FIFTY_THREE_FOOT_TRUCK,,10497
